sample_id,source_file,true_peak_count_class,true_positive,false_positive,false_negative,target_count,prediction_count,exact_count,count_absolute_error,mean_matched_iou
20180321_S00033936_P__F125,20180321_S00033936_P,multi,0,1,2,2,1,False,1,0.0
20180321_S00033936_P__F126,20180321_S00033936_P,multi,4,0,0,4,4,True,0,0.8822737634181976
20180321_S00033936_P__F127,20180321_S00033936_P,single,1,0,0,1,1,True,0,0.951198935508728
20180321_S00033936_P__F128,20180321_S00033936_P,single,1,1,0,1,2,False,1,0.9540497064590454
20180321_S00033936_P__F129,20180321_S00033936_P,empty,0,2,0,0,2,False,2,0.0
20180321_S00033936_P__F13,20180321_S00033936_P,single,1,0,0,1,1,True,0,0.9317585229873657
20180321_S00033936_P__F130,20180321_S00033936_P,multi,2,0,0,2,2,True,0,0.9228692650794983
20180321_S00033936_P__F131,20180321_S00033936_P,multi,2,0,0,2,2,True,0,0.882286936044693
20180321_S00033936_P__F132,20180321_S00033936_P,single,1,0,0,1,1,True,0,0.8363519906997681
20180321_S00033936_P__F133,20180321_S00033936_P,single,1,0,0,1,1,True,0,0.96589195728302
20180321_S00033936_P__F134,20180321_S00033936_P,single,1,0,0,1,1,True,0,0.7270114421844482
20180321_S00033936_P__F135,20180321_S00033936_P,single,1,0,0,1,1,True,0,0.8067240715026855
20180321_S00033936_P__F136,20180321_S00033936_P,multi,2,0,0,2,2,True,0,0.9285270273685455
20180321_S00033936_P__F137,20180321_S00033936_P,multi,2,0,0,2,2,True,0,0.8133272230625153
20180321_S00033936_P__F138,20180321_S00033936_P,multi,4,1,0,4,5,False,1,0.8557596802711487
20180321_S00033936_P__F139,20180321_S00033936_P,single,1,0,0,1,1,True,0,0.9262987971305847
20180321_S00033936_P__F14,20180321_S00033936_P,single,1,0,0,1,1,True,0,0.980034589767456
20180321_S00033936_P__F140,20180321_S00033936_P,empty,0,1,0,0,1,False,1,0.0
20180321_S00033936_P__F141,20180321_S00033936_P,multi,2,0,0,2,2,True,0,0.8308250606060028
20180321_S00033936_P__F142,20180321_S00033936_P,multi,3,0,1,4,3,False,1,0.8156905174255371
20180321_S00033936_P__F143,20180321_S00033936_P,single,1,0,0,1,1,True,0,0.8137571215629578
20180321_S00033936_P__F144,20180321_S00033936_P,multi,2,0,0,2,2,True,0,0.9118741750717163
20180321_S00033936_P__F145,20180321_S00033936_P,single,0,1,1,1,1,True,0,0.0
20180321_S00033936_P__F146,20180321_S00033936_P,multi,3,0,0,3,3,True,0,0.9109148780504862
20180321_S00033936_P__F147,20180321_S00033936_P,multi,2,0,0,2,2,True,0,0.9537990391254425
20180321_S00033936_P__F148,20180321_S00033936_P,multi,4,0,0,4,4,True,0,0.9142509251832962
20180321_S00033936_P__F15,20180321_S00033936_P,single,1,0,0,1,1,True,0,0.9790870547294617
20180321_S00033936_P__F150,20180321_S00033936_P,single,1,0,0,1,1,True,0,0.9349755644798279
20180321_S00033936_P__F151,20180321_S00033936_P,single,1,0,0,1,1,True,0,0.8082743287086487
20180321_S00033936_P__F152,20180321_S00033936_P,single,1,0,0,1,1,True,0,0.9460538029670715
20180321_S00033936_P__F153,20180321_S00033936_P,single,1,2,0,1,3,False,2,0.9518318176269531
20180321_S00033936_P__F154,20180321_S00033936_P,multi,3,0,0,3,3,True,0,0.9003428419431051
20180321_S00033936_P__F155,20180321_S00033936_P,single,1,0,0,1,1,True,0,0.9446148872375488
20180321_S00033936_P__F156,20180321_S00033936_P,multi,2,0,0,2,2,True,0,0.7435828745365143
20180321_S00033936_P__F157,20180321_S00033936_P,single,1,0,0,1,1,True,0,0.9298405647277832
20180321_S00033936_P__F158,20180321_S00033936_P,single,1,1,0,1,2,False,1,0.9298886656761169
20180321_S00033936_P__F159,20180321_S00033936_P,multi,2,0,0,2,2,True,0,0.8908922076225281
20180321_S00033936_P__F16,20180321_S00033936_P,multi,1,0,1,2,1,False,1,0.6635246872901917
20180321_S00033936_P__F160,20180321_S00033936_P,single,1,2,0,1,3,False,2,0.9137434959411621
20180321_S00033936_P__F161,20180321_S00033936_P,single,1,0,0,1,1,True,0,0.8975012302398682
20180321_S00033936_P__F162,20180321_S00033936_P,multi,2,0,0,2,2,True,0,0.8621659278869629
20180321_S00033936_P__F163,20180321_S00033936_P,multi,3,0,0,3,3,True,0,0.8427159388860067
20180321_S00033936_P__F164,20180321_S00033936_P,single,1,0,0,1,1,True,0,0.9424026012420654
20180321_S00033936_P__F165,20180321_S00033936_P,single,1,0,0,1,1,True,0,0.9604882001876831
20180321_S00033936_P__F166,20180321_S00033936_P,single,1,0,0,1,1,True,0,0.8127537369728088
20180321_S00033936_P__F167,20180321_S00033936_P,single,1,1,0,1,2,False,1,0.9426155090332031
20180321_S00033936_P__F168,20180321_S00033936_P,single,1,0,0,1,1,True,0,0.9421162605285645
20180321_S00033936_P__F169,20180321_S00033936_P,multi,3,0,1,4,3,False,1,0.8491979042689005
20180321_S00033936_P__F17,20180321_S00033936_P,single,1,0,0,1,1,True,0,0.9370006918907166
20180321_S00033936_P__F170,20180321_S00033936_P,multi,2,0,0,2,2,True,0,0.8130382299423218
20180321_S00033936_P__F171,20180321_S00033936_P,multi,2,2,0,2,4,False,2,0.8680054843425751
20180321_S00033936_P__F172,20180321_S00033936_P,single,1,0,0,1,1,True,0,0.9377955794334412
20180321_S00033936_P__F173,20180321_S00033936_P,multi,3,1,0,3,4,False,1,0.744119127591451
20180321_S00033936_P__F174,20180321_S00033936_P,multi,2,0,0,2,2,True,0,0.9553174674510956
20180321_S00033936_P__F175,20180321_S00033936_P,single,1,0,0,1,1,True,0,0.8712300062179565
20180321_S00033936_P__F176,20180321_S00033936_P,single,0,4,1,1,4,False,3,0.0
20180321_S00033936_P__F177,20180321_S00033936_P,multi,2,0,0,2,2,True,0,0.874907910823822
20180321_S00033936_P__F178,20180321_S00033936_P,multi,2,0,0,2,2,True,0,0.9018866121768951
20180321_S00033936_P__F179,20180321_S00033936_P,multi,2,0,0,2,2,True,0,0.9267323613166809
20180321_S00033936_P__F18,20180321_S00033936_P,multi,3,0,0,3,3,True,0,0.8435397942860922
20180321_S00033936_P__F180,20180321_S00033936_P,single,1,0,0,1,1,True,0,0.9288418292999268
20180321_S00033936_P__F181,20180321_S00033936_P,single,1,0,0,1,1,True,0,0.8813285827636719
20180321_S00033936_P__F182,20180321_S00033936_P,multi,3,0,0,3,3,True,0,0.9302162528038025
20180321_S00033936_P__F183,20180321_S00033936_P,multi,2,0,0,2,2,True,0,0.9308583736419678
20180321_S00033936_P__F184,20180321_S00033936_P,single,1,0,0,1,1,True,0,0.9324005246162415
20180321_S00033936_P__F185,20180321_S00033936_P,multi,1,0,1,2,1,False,1,0.8222915530204773
20180321_S00033936_P__F186,20180321_S00033936_P,single,1,0,0,1,1,True,0,0.9414299130439758
20180321_S00033936_P__F187,20180321_S00033936_P,single,1,0,0,1,1,True,0,0.9446055293083191
20180321_S00033936_P__F188,20180321_S00033936_P,multi,2,1,0,2,3,False,1,0.9185585081577301
20180321_S00033936_P__F189,20180321_S00033936_P,empty,0,0,0,0,0,True,0,0.0
20180321_S00033936_P__F19,20180321_S00033936_P,single,1,0,0,1,1,True,0,0.9466164708137512
20180321_S00033936_P__F190,20180321_S00033936_P,multi,3,0,0,3,3,True,0,0.8766485651334127
20180321_S00033936_P__F191,20180321_S00033936_P,single,1,0,0,1,1,True,0,0.9303110241889954
20180321_S00033936_P__F192,20180321_S00033936_P,single,1,1,0,1,2,False,1,0.5322299599647522
20180321_S00033936_P__F193,20180321_S00033936_P,multi,2,0,0,2,2,True,0,0.92776820063591
20180321_S00033936_P__F194,20180321_S00033936_P,single,1,0,0,1,1,True,0,0.8941954374313354
20180321_S00033936_P__F195,20180321_S00033936_P,single,1,0,0,1,1,True,0,0.9545945525169373
20180321_S00033936_P__F196,20180321_S00033936_P,multi,2,0,0,2,2,True,0,0.9101566970348358
20180321_S00033936_P__F197,20180321_S00033936_P,single,1,0,0,1,1,True,0,0.9593344926834106
20180321_S00033936_P__F198,20180321_S00033936_P,single,1,3,0,1,4,False,3,0.9435142874717712
20180321_S00033936_P__F199,20180321_S00033936_P,single,1,0,0,1,1,True,0,0.9484925866127014
20180321_S00033936_P__F2,20180321_S00033936_P,single,1,0,0,1,1,True,0,0.5597000122070312
20180321_S00033936_P__F20,20180321_S00033936_P,single,1,0,0,1,1,True,0,0.9275802969932556
20180321_S00033936_P__F200,20180321_S00033936_P,single,1,0,0,1,1,True,0,0.949876606464386
20180321_S00033936_P__F201,20180321_S00033936_P,single,1,2,0,1,3,False,2,0.9492000937461853
20180321_S00033936_P__F202,20180321_S00033936_P,multi,2,1,0,2,3,False,1,0.9122194647789001
20180321_S00033936_P__F203,20180321_S00033936_P,single,1,0,0,1,1,True,0,0.9759609699249268
20180321_S00033936_P__F204,20180321_S00033936_P,single,1,1,0,1,2,False,1,0.6447305083274841
20180321_S00033936_P__F205,20180321_S00033936_P,multi,3,0,0,3,3,True,0,0.9545644919077555
20180321_S00033936_P__F206,20180321_S00033936_P,multi,2,0,0,2,2,True,0,0.7965623736381531
20180321_S00033936_P__F207,20180321_S00033936_P,multi,2,0,0,2,2,True,0,0.9290257096290588
20180321_S00033936_P__F208,20180321_S00033936_P,multi,2,0,0,2,2,True,0,0.9452039003372192
20180321_S00033936_P__F209,20180321_S00033936_P,single,1,0,0,1,1,True,0,0.9059043526649475
20180321_S00033936_P__F21,20180321_S00033936_P,multi,2,0,0,2,2,True,0,0.9248027801513672
20180321_S00033936_P__F210,20180321_S00033936_P,single,0,2,1,1,2,False,1,0.0
20180321_S00033936_P__F211,20180321_S00033936_P,multi,2,1,0,2,3,False,1,0.785493791103363
20180321_S00033936_P__F212,20180321_S00033936_P,single,1,0,0,1,1,True,0,0.8228835463523865
20180321_S00033936_P__F213,20180321_S00033936_P,single,1,1,0,1,2,False,1,0.8925458192825317
20180321_S00033936_P__F214,20180321_S00033936_P,multi,2,1,0,2,3,False,1,0.9453731775283813
20180321_S00033936_P__F215,20180321_S00033936_P,multi,2,0,0,2,2,True,0,0.8981977701187134
20180321_S00033936_P__F216,20180321_S00033936_P,single,1,0,0,1,1,True,0,0.9535087943077087
20180321_S00033936_P__F217,20180321_S00033936_P,single,1,2,0,1,3,False,2,0.6656695008277893
20180321_S00033936_P__F218,20180321_S00033936_P,single,1,3,0,1,4,False,3,0.5610941052436829
20180321_S00033936_P__F219,20180321_S00033936_P,multi,2,1,0,2,3,False,1,0.7739834189414978
20180321_S00033936_P__F22,20180321_S00033936_P,multi,2,0,0,2,2,True,0,0.9389072060585022
20180321_S00033936_P__F220,20180321_S00033936_P,multi,3,1,0,3,4,False,1,0.8529839515686035
20180321_S00033936_P__F221,20180321_S00033936_P,single,1,0,0,1,1,True,0,0.9108116030693054
20180321_S00033936_P__F222,20180321_S00033936_P,single,1,0,0,1,1,True,0,0.9464543461799622
20180321_S00033936_P__F223,20180321_S00033936_P,single,1,0,0,1,1,True,0,0.9457725286483765
20180321_S00033936_P__F224,20180321_S00033936_P,single,1,1,0,1,2,False,1,0.952843427658081
20180321_S00033936_P__F225,20180321_S00033936_P,single,1,0,0,1,1,True,0,0.789225161075592
20180321_S00033936_P__F226,20180321_S00033936_P,single,1,1,0,1,2,False,1,0.9408528208732605
20180321_S00033936_P__F227,20180321_S00033936_P,multi,2,1,0,2,3,False,1,0.8920776546001434
20180321_S00033936_P__F228,20180321_S00033936_P,single,1,1,0,1,2,False,1,0.9398794174194336
20180321_S00033936_P__F229,20180321_S00033936_P,single,1,0,0,1,1,True,0,0.8671478033065796
20180321_S00033936_P__F23,20180321_S00033936_P,single,1,2,0,1,3,False,2,0.6042296290397644
20180321_S00033936_P__F230,20180321_S00033936_P,single,1,0,0,1,1,True,0,0.9286134243011475
20180321_S00033936_P__F231,20180321_S00033936_P,single,1,2,0,1,3,False,2,0.9725508093833923
20180321_S00033936_P__F232,20180321_S00033936_P,empty,0,0,0,0,0,True,0,0.0
20180321_S00033936_P__F233,20180321_S00033936_P,single,1,0,0,1,1,True,0,0.9030760526657104
20180321_S00033936_P__F234,20180321_S00033936_P,single,1,0,0,1,1,True,0,0.9186887145042419
20180321_S00033936_P__F235,20180321_S00033936_P,single,1,0,0,1,1,True,0,0.9321686029434204
20180321_S00033936_P__F236,20180321_S00033936_P,single,1,0,0,1,1,True,0,0.9771628975868225
20180321_S00033936_P__F237,20180321_S00033936_P,single,1,0,0,1,1,True,0,0.9183762669563293
20180321_S00033936_P__F238,20180321_S00033936_P,single,1,0,0,1,1,True,0,0.9396278858184814
20180321_S00033936_P__F239,20180321_S00033936_P,single,1,0,0,1,1,True,0,0.9584296345710754
20180321_S00033936_P__F24,20180321_S00033936_P,multi,5,0,0,5,5,True,0,0.9085022211074829
20180321_S00033936_P__F240,20180321_S00033936_P,empty,0,1,0,0,1,False,1,0.0
20180321_S00033936_P__F241,20180321_S00033936_P,single,1,1,0,1,2,False,1,0.8783255219459534
20180321_S00033936_P__F242,20180321_S00033936_P,single,1,0,0,1,1,True,0,0.7727115154266357
20180321_S00033936_P__F243,20180321_S00033936_P,single,1,0,0,1,1,True,0,0.8598242402076721
20180321_S00033936_P__F244,20180321_S00033936_P,single,1,1,0,1,2,False,1,0.7324752807617188
20180321_S00033936_P__F245,20180321_S00033936_P,empty,0,0,0,0,0,True,0,0.0
20180321_S00033936_P__F246,20180321_S00033936_P,multi,1,1,1,2,2,True,0,0.6909065842628479
20180321_S00033936_P__F247,20180321_S00033936_P,multi,3,0,0,3,3,True,0,0.9261447985967001
20180321_S00033936_P__F248,20180321_S00033936_P,single,1,0,0,1,1,True,0,0.904858410358429
20180321_S00033936_P__F249,20180321_S00033936_P,multi,2,1,0,2,3,False,1,0.8397204875946045
20180321_S00033936_P__F25,20180321_S00033936_P,single,1,1,0,1,2,False,1,0.7424753308296204
20180321_S00033936_P__F250,20180321_S00033936_P,single,1,1,0,1,2,False,1,0.9244812726974487
20180321_S00033936_P__F251,20180321_S00033936_P,single,1,1,0,1,2,False,1,0.8320202231407166
20180321_S00033936_P__F252,20180321_S00033936_P,empty,0,1,0,0,1,False,1,0.0
20180321_S00033936_P__F253,20180321_S00033936_P,multi,2,1,0,2,3,False,1,0.9483899474143982
20180321_S00033936_P__F254,20180321_S00033936_P,single,1,0,0,1,1,True,0,0.9382337331771851
20180321_S00033936_P__F255,20180321_S00033936_P,single,1,0,0,1,1,True,0,0.9386870265007019
20180321_S00033936_P__F256,20180321_S00033936_P,multi,2,0,0,2,2,True,0,0.9259693324565887
20180321_S00033936_P__F257,20180321_S00033936_P,single,1,0,0,1,1,True,0,0.9414796829223633
20180321_S00033936_P__F258,20180321_S00033936_P,single,1,1,0,1,2,False,1,0.7384058833122253
20180321_S00033936_P__F259,20180321_S00033936_P,multi,2,0,0,2,2,True,0,0.9622557163238525
20180321_S00033936_P__F26,20180321_S00033936_P,multi,3,0,0,3,3,True,0,0.8466706077257792
20180321_S00033936_P__F260,20180321_S00033936_P,single,1,0,0,1,1,True,0,0.9123135209083557
20180321_S00033936_P__F261,20180321_S00033936_P,single,1,1,0,1,2,False,1,0.8907806277275085
20180321_S00033936_P__F262,20180321_S00033936_P,single,1,1,0,1,2,False,1,0.9354404211044312
20180321_S00033936_P__F263,20180321_S00033936_P,empty,0,0,0,0,0,True,0,0.0
20180321_S00033936_P__F264,20180321_S00033936_P,single,1,0,0,1,1,True,0,0.9184421300888062
20180321_S00033936_P__F265,20180321_S00033936_P,multi,2,0,0,2,2,True,0,0.9326851963996887
20180321_S00033936_P__F266,20180321_S00033936_P,single,1,1,0,1,2,False,1,0.724582314491272
20180321_S00033936_P__F267,20180321_S00033936_P,single,1,0,0,1,1,True,0,0.8633477091789246
20180321_S00033936_P__F268,20180321_S00033936_P,single,1,1,0,1,2,False,1,0.9311918020248413
20180321_S00033936_P__F269,20180321_S00033936_P,single,1,0,0,1,1,True,0,0.8974565863609314
20180321_S00033936_P__F27,20180321_S00033936_P,multi,1,2,2,3,3,True,0,0.9251789450645447
20180321_S00033936_P__F270,20180321_S00033936_P,multi,2,1,0,2,3,False,1,0.8264102041721344
20180321_S00033936_P__F271,20180321_S00033936_P,multi,2,0,0,2,2,True,0,0.8641247451305389
20180321_S00033936_P__F272,20180321_S00033936_P,multi,2,0,1,3,2,False,1,0.9244820177555084
20180321_S00033936_P__F273,20180321_S00033936_P,single,1,0,0,1,1,True,0,0.9731513261795044
20180321_S00033936_P__F274,20180321_S00033936_P,multi,2,1,0,2,3,False,1,0.9432229101657867
20180321_S00033936_P__F275,20180321_S00033936_P,multi,2,1,0,2,3,False,1,0.944133996963501
20180321_S00033936_P__F276,20180321_S00033936_P,single,1,1,0,1,2,False,1,0.8126769065856934
20180321_S00033936_P__F277,20180321_S00033936_P,single,1,1,0,1,2,False,1,0.9616841077804565
20180321_S00033936_P__F278,20180321_S00033936_P,single,1,0,0,1,1,True,0,0.9443210363388062
20180321_S00033936_P__F279,20180321_S00033936_P,multi,0,1,2,2,1,False,1,0.0
20180321_S00033936_P__F28,20180321_S00033936_P,single,1,0,0,1,1,True,0,0.9408368468284607
20180321_S00033936_P__F280,20180321_S00033936_P,multi,2,0,0,2,2,True,0,0.7564810812473297
20180321_S00033936_P__F281,20180321_S00033936_P,multi,2,0,0,2,2,True,0,0.941775381565094
20180321_S00033936_P__F282,20180321_S00033936_P,single,1,0,0,1,1,True,0,0.8719171285629272
20180321_S00033936_P__F283,20180321_S00033936_P,empty,0,1,0,0,1,False,1,0.0
20180321_S00033936_P__F284,20180321_S00033936_P,multi,2,0,1,3,2,False,1,0.9299573600292206
20180321_S00033936_P__F285,20180321_S00033936_P,single,1,1,0,1,2,False,1,0.5170782804489136
20180321_S00033936_P__F286,20180321_S00033936_P,empty,0,0,0,0,0,True,0,0.0
20180321_S00033936_P__F287,20180321_S00033936_P,multi,2,0,0,2,2,True,0,0.7880504131317139
20180321_S00033936_P__F288,20180321_S00033936_P,multi,3,1,0,3,4,False,1,0.7662586172421774
20180321_S00033936_P__F289,20180321_S00033936_P,multi,3,0,0,3,3,True,0,0.7946958541870117
20180321_S00033936_P__F29,20180321_S00033936_P,single,0,2,1,1,2,False,1,0.0
20180321_S00033936_P__F290,20180321_S00033936_P,single,1,0,0,1,1,True,0,0.9671213030815125
20180321_S00033936_P__F291,20180321_S00033936_P,single,1,0,0,1,1,True,0,0.8846070170402527
20180321_S00033936_P__F292,20180321_S00033936_P,multi,2,0,0,2,2,True,0,0.8196282982826233
20180321_S00033936_P__F293,20180321_S00033936_P,multi,2,2,0,2,4,False,2,0.9391433596611023
20180321_S00033936_P__F294,20180321_S00033936_P,empty,0,0,0,0,0,True,0,0.0
20180321_S00033936_P__F295,20180321_S00033936_P,single,1,1,0,1,2,False,1,0.9614750146865845
20180321_S00033936_P__F296,20180321_S00033936_P,single,1,0,0,1,1,True,0,0.8977588415145874
20180321_S00033936_P__F297,20180321_S00033936_P,single,1,0,0,1,1,True,0,0.949352502822876
20180321_S00033936_P__F298,20180321_S00033936_P,single,1,0,0,1,1,True,0,0.9258922338485718
20180321_S00033936_P__F299,20180321_S00033936_P,single,1,0,0,1,1,True,0,0.9302581548690796
20180321_S00033936_P__F3,20180321_S00033936_P,empty,0,2,0,0,2,False,2,0.0
20180321_S00033936_P__F30,20180321_S00033936_P,single,1,0,0,1,1,True,0,0.9357941150665283
20180321_S00033936_P__F300,20180321_S00033936_P,single,1,0,0,1,1,True,0,0.8839497566223145
20180321_S00033936_P__F301,20180321_S00033936_P,multi,1,0,2,3,1,False,2,0.9815158843994141
20180321_S00033936_P__F302,20180321_S00033936_P,multi,4,0,0,4,4,True,0,0.8929527550935745
20180321_S00033936_P__F303,20180321_S00033936_P,single,1,0,0,1,1,True,0,0.9520949125289917
20180321_S00033936_P__F304,20180321_S00033936_P,single,1,0,0,1,1,True,0,0.9463034272193909
20180321_S00033936_P__F305,20180321_S00033936_P,multi,2,0,2,4,2,False,2,0.90209099650383
20180321_S00033936_P__F306,20180321_S00033936_P,single,1,0,0,1,1,True,0,0.9024954438209534
20180321_S00033936_P__F307,20180321_S00033936_P,single,1,0,0,1,1,True,0,0.9484448432922363
20180321_S00033936_P__F308,20180321_S00033936_P,single,1,0,0,1,1,True,0,0.7481648325920105
20180321_S00033936_P__F309,20180321_S00033936_P,single,1,1,0,1,2,False,1,0.9441337585449219
20180321_S00033936_P__F31,20180321_S00033936_P,multi,2,0,0,2,2,True,0,0.9590916931629181
20180321_S00033936_P__F310,20180321_S00033936_P,single,1,0,0,1,1,True,0,0.9290065765380859
20180321_S00033936_P__F311,20180321_S00033936_P,single,1,0,0,1,1,True,0,0.9850391149520874
20180321_S00033936_P__F312,20180321_S00033936_P,multi,2,0,1,3,2,False,1,0.728059858083725
20180321_S00033936_P__F313,20180321_S00033936_P,single,1,0,0,1,1,True,0,0.9039973020553589
20180321_S00033936_P__F314,20180321_S00033936_P,single,1,0,0,1,1,True,0,0.906146764755249
20180321_S00033936_P__F315,20180321_S00033936_P,multi,2,0,0,2,2,True,0,0.8902775049209595
20180321_S00033936_P__F316,20180321_S00033936_P,single,1,2,0,1,3,False,2,0.834277331829071
20180321_S00033936_P__F317,20180321_S00033936_P,multi,3,1,0,3,4,False,1,0.8692519863446554
20180321_S00033936_P__F318,20180321_S00033936_P,single,1,0,0,1,1,True,0,0.9720232486724854
20180321_S00033936_P__F319,20180321_S00033936_P,empty,0,3,0,0,3,False,3,0.0
20180321_S00033936_P__F32,20180321_S00033936_P,multi,1,0,1,2,1,False,1,0.933380126953125
20180321_S00033936_P__F320,20180321_S00033936_P,single,1,0,0,1,1,True,0,0.936769425868988
20180321_S00033936_P__F321,20180321_S00033936_P,single,1,2,0,1,3,False,2,0.9219475984573364
20180321_S00033936_P__F322,20180321_S00033936_P,multi,2,0,0,2,2,True,0,0.9350029826164246
20180321_S00033936_P__F323,20180321_S00033936_P,empty,0,1,0,0,1,False,1,0.0
20180321_S00033936_P__F324,20180321_S00033936_P,single,1,0,0,1,1,True,0,0.9428033828735352
20180321_S00033936_P__F325,20180321_S00033936_P,multi,1,0,1,2,1,False,1,0.8913100957870483
20180321_S00033936_P__F326,20180321_S00033936_P,multi,2,0,0,2,2,True,0,0.9115453958511353
20180321_S00033936_P__F327,20180321_S00033936_P,multi,2,0,0,2,2,True,0,0.7738422453403473
20180321_S00033936_P__F328,20180321_S00033936_P,single,1,0,0,1,1,True,0,0.909277617931366
20180321_S00033936_P__F329,20180321_S00033936_P,multi,2,0,0,2,2,True,0,0.9343884885311127
20180321_S00033936_P__F33,20180321_S00033936_P,single,1,0,0,1,1,True,0,0.9507725238800049
20180321_S00033936_P__F330,20180321_S00033936_P,multi,2,0,0,2,2,True,0,0.9088830947875977
20180321_S00033936_P__F331,20180321_S00033936_P,single,1,0,0,1,1,True,0,0.869581937789917
20180321_S00033936_P__F332,20180321_S00033936_P,single,1,0,0,1,1,True,0,0.9570225477218628
20180321_S00033936_P__F333,20180321_S00033936_P,single,1,0,0,1,1,True,0,0.886593222618103
20180321_S00033936_P__F334,20180321_S00033936_P,single,1,0,0,1,1,True,0,0.9250626564025879
20180321_S00033936_P__F335,20180321_S00033936_P,multi,2,0,1,3,2,False,1,0.6806357204914093
20180321_S00033936_P__F336,20180321_S00033936_P,empty,0,0,0,0,0,True,0,0.0
20180321_S00033936_P__F337,20180321_S00033936_P,multi,1,0,1,2,1,False,1,0.9479978680610657
20180321_S00033936_P__F338,20180321_S00033936_P,single,1,1,0,1,2,False,1,0.8851428627967834
20180321_S00033936_P__F339,20180321_S00033936_P,multi,2,0,0,2,2,True,0,0.9242658019065857
20180321_S00033936_P__F34,20180321_S00033936_P,multi,2,0,0,2,2,True,0,0.8912542462348938
20180321_S00033936_P__F340,20180321_S00033936_P,single,1,3,0,1,4,False,3,0.736819863319397
20180321_S00033936_P__F341,20180321_S00033936_P,single,1,0,0,1,1,True,0,0.9327433109283447
20180321_S00033936_P__F342,20180321_S00033936_P,single,1,1,0,1,2,False,1,0.9013606905937195
20180321_S00033936_P__F343,20180321_S00033936_P,single,1,0,0,1,1,True,0,0.884158194065094
20180321_S00033936_P__F344,20180321_S00033936_P,multi,2,0,0,2,2,True,0,0.9212755560874939
20180321_S00033936_P__F345,20180321_S00033936_P,multi,2,1,0,2,3,False,1,0.6863177716732025
20180321_S00033936_P__F346,20180321_S00033936_P,empty,0,1,0,0,1,False,1,0.0
20180321_S00033936_P__F347,20180321_S00033936_P,multi,1,0,1,2,1,False,1,0.9422111511230469
20180321_S00033936_P__F348,20180321_S00033936_P,multi,2,0,1,3,2,False,1,0.8679255843162537
20180321_S00033936_P__F349,20180321_S00033936_P,single,1,0,0,1,1,True,0,0.9454559087753296
20180321_S00033936_P__F35,20180321_S00033936_P,single,1,0,0,1,1,True,0,0.7885467410087585
