sample_id,source_file,true_peak_count_class,true_positive,false_positive,false_negative,target_count,prediction_count,exact_count,count_absolute_error,mean_matched_iou
HetCD_mixneg__F11091,HetCD_mixneg,multi,0,2,2,2,2,True,0,0.0
HetCD_mixneg__F11118,HetCD_mixneg,multi,1,0,1,2,1,False,1,0.8776015639305115
HetCD_mixneg__F11128,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F1115,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F11151,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F11265,HetCD_mixneg,single,1,0,0,1,1,True,0,0.8525130152702332
HetCD_mixneg__F11321,HetCD_mixneg,multi,0,2,2,2,2,True,0,0.0
HetCD_mixneg__F11347,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F11377,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F11386,HetCD_mixneg,single,1,0,0,1,1,True,0,0.9250653982162476
HetCD_mixneg__F11421,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F11468,HetCD_mixneg,empty,0,1,0,0,1,False,1,0.0
HetCD_mixneg__F11488,HetCD_mixneg,empty,0,1,0,0,1,False,1,0.0
HetCD_mixneg__F11500,HetCD_mixneg,single,1,0,0,1,1,True,0,0.9412066340446472
HetCD_mixneg__F11582,HetCD_mixneg,single,0,1,1,1,1,True,0,0.0
HetCD_mixneg__F11644,HetCD_mixneg,single,1,1,0,1,2,False,1,0.8364197015762329
HetCD_mixneg__F11713,HetCD_mixneg,single,1,0,0,1,1,True,0,0.9464336037635803
HetCD_mixneg__F11720,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F11828,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F11863,HetCD_mixneg,multi,2,0,1,3,2,False,1,0.9068185687065125
HetCD_mixneg__F11887,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F11938,HetCD_mixneg,multi,1,0,1,2,1,False,1,0.9492924809455872
HetCD_mixneg__F12013,HetCD_mixneg,single,1,0,0,1,1,True,0,0.8566832542419434
HetCD_mixneg__F12064,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F12070,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F12091,HetCD_mixneg,multi,2,0,0,2,2,True,0,0.9133676588535309
HetCD_mixneg__F12118,HetCD_mixneg,multi,1,0,1,2,1,False,1,0.6220076680183411
HetCD_mixneg__F12124,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F12135,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F1216,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F12163,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F12168,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F12234,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F12278,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F12315,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F12321,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F12417,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F1244,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F12482,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F12557,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F12605,HetCD_mixneg,single,1,0,0,1,1,True,0,0.9745087623596191
HetCD_mixneg__F12624,HetCD_mixneg,multi,3,1,0,3,4,False,1,0.7729899088541666
HetCD_mixneg__F12629,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F12668,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F1273,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F12748,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F12789,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F12848,HetCD_mixneg,single,1,1,0,1,2,False,1,0.5868203043937683
HetCD_mixneg__F12877,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F12888,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F1289,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F12899,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F12910,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F12918,HetCD_mixneg,single,1,0,0,1,1,True,0,0.9750658273696899
HetCD_mixneg__F12960,HetCD_mixneg,single,1,0,0,1,1,True,0,0.9591403007507324
HetCD_mixneg__F12972,HetCD_mixneg,multi,2,0,0,2,2,True,0,0.9278354942798615
HetCD_mixneg__F1298,HetCD_mixneg,single,0,1,1,1,1,True,0,0.0
HetCD_mixneg__F13112,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F13133,HetCD_mixneg,multi,1,0,1,2,1,False,1,0.8745554089546204
HetCD_mixneg__F13166,HetCD_mixneg,multi,1,0,1,2,1,False,1,0.900931179523468
HetCD_mixneg__F13212,HetCD_mixneg,single,1,2,0,1,3,False,2,0.6668250560760498
HetCD_mixneg__F13250,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F13253,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F13268,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F13316,HetCD_mixneg,single,1,0,0,1,1,True,0,0.9673854112625122
HetCD_mixneg__F13346,HetCD_mixneg,single,1,0,0,1,1,True,0,0.7846401929855347
HetCD_mixneg__F13368,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F134,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F13414,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F13531,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F13537,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F13574,HetCD_mixneg,single,1,0,0,1,1,True,0,0.9789642095565796
HetCD_mixneg__F13590,HetCD_mixneg,single,1,0,0,1,1,True,0,0.8895764350891113
HetCD_mixneg__F13631,HetCD_mixneg,multi,2,0,0,2,2,True,0,0.834975391626358
HetCD_mixneg__F13802,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F13830,HetCD_mixneg,single,1,0,0,1,1,True,0,0.9264237880706787
HetCD_mixneg__F13882,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F13886,HetCD_mixneg,empty,0,1,0,0,1,False,1,0.0
HetCD_mixneg__F13895,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F13904,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F13912,HetCD_mixneg,single,1,0,0,1,1,True,0,0.8939589858055115
HetCD_mixneg__F13957,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F13962,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F13982,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F13985,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F1399,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F140,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F14045,HetCD_mixneg,single,1,1,0,1,2,False,1,0.8293382525444031
HetCD_mixneg__F14055,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F14091,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F14143,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F14239,HetCD_mixneg,single,1,0,0,1,1,True,0,0.9389123916625977
HetCD_mixneg__F14281,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F14342,HetCD_mixneg,single,1,1,0,1,2,False,1,0.5714575052261353
HetCD_mixneg__F14356,HetCD_mixneg,single,1,0,0,1,1,True,0,0.9684234261512756
HetCD_mixneg__F14407,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F14433,HetCD_mixneg,single,0,0,1,1,0,False,1,0.0
HetCD_mixneg__F14471,HetCD_mixneg,single,1,0,0,1,1,True,0,0.9729427695274353
HetCD_mixneg__F14546,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F14660,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F14754,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F14780,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F14883,HetCD_mixneg,multi,1,0,1,2,1,False,1,0.9396754503250122
HetCD_mixneg__F1490,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F15226,HetCD_mixneg,multi,2,0,0,2,2,True,0,0.9558759033679962
HetCD_mixneg__F15327,HetCD_mixneg,single,1,0,0,1,1,True,0,0.9489961266517639
HetCD_mixneg__F15446,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F15583,HetCD_mixneg,single,1,0,0,1,1,True,0,0.8924207091331482
HetCD_mixneg__F15617,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F15664,HetCD_mixneg,single,1,0,0,1,1,True,0,0.9534078240394592
HetCD_mixneg__F15720,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F15841,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F15912,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F15934,HetCD_mixneg,empty,0,1,0,0,1,False,1,0.0
HetCD_mixneg__F1600,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F16007,HetCD_mixneg,single,1,0,0,1,1,True,0,0.912476122379303
HetCD_mixneg__F1612,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F16124,HetCD_mixneg,single,1,0,0,1,1,True,0,0.7729655504226685
HetCD_mixneg__F16133,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F16142,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F16204,HetCD_mixneg,multi,2,0,0,2,2,True,0,0.8044891953468323
HetCD_mixneg__F16270,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F16302,HetCD_mixneg,multi,2,1,1,3,3,True,0,0.6258808076381683
HetCD_mixneg__F16321,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F16363,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F16419,HetCD_mixneg,multi,2,0,0,2,2,True,0,0.9475234746932983
HetCD_mixneg__F16473,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F16506,HetCD_mixneg,multi,2,0,1,3,2,False,1,0.9006971716880798
HetCD_mixneg__F16571,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F16599,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F16605,HetCD_mixneg,single,1,0,0,1,1,True,0,0.9223812818527222
HetCD_mixneg__F1663,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F16635,HetCD_mixneg,single,1,0,0,1,1,True,0,0.6311177015304565
HetCD_mixneg__F16652,HetCD_mixneg,single,1,0,0,1,1,True,0,0.9358566999435425
HetCD_mixneg__F16665,HetCD_mixneg,single,1,0,0,1,1,True,0,0.9285839796066284
HetCD_mixneg__F16695,HetCD_mixneg,multi,1,0,1,2,1,False,1,0.9060477018356323
HetCD_mixneg__F16700,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F16720,HetCD_mixneg,multi,2,0,0,2,2,True,0,0.9108085632324219
HetCD_mixneg__F16784,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F16977,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F1699,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F17011,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F17017,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F17028,HetCD_mixneg,single,1,0,0,1,1,True,0,0.9262953996658325
HetCD_mixneg__F17061,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F17063,HetCD_mixneg,single,1,0,0,1,1,True,0,0.9274843335151672
HetCD_mixneg__F17181,HetCD_mixneg,empty,0,1,0,0,1,False,1,0.0
HetCD_mixneg__F17184,HetCD_mixneg,single,0,4,1,1,4,False,3,0.0
HetCD_mixneg__F17186,HetCD_mixneg,single,1,0,0,1,1,True,0,0.8807908892631531
HetCD_mixneg__F1720,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F17268,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F17326,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F17452,HetCD_mixneg,multi,1,0,1,2,1,False,1,0.8887993097305298
HetCD_mixneg__F1748,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F17561,HetCD_mixneg,multi,1,0,1,2,1,False,1,0.9344705939292908
HetCD_mixneg__F17563,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F17565,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F17606,HetCD_mixneg,single,1,0,0,1,1,True,0,0.9012177586555481
HetCD_mixneg__F17652,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F17654,HetCD_mixneg,single,1,0,0,1,1,True,0,0.8802558183670044
HetCD_mixneg__F1769,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F17709,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F17712,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F17737,HetCD_mixneg,multi,2,0,0,2,2,True,0,0.9563052654266357
HetCD_mixneg__F17747,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F17748,HetCD_mixneg,single,1,0,0,1,1,True,0,0.8600443601608276
HetCD_mixneg__F1789,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F17991,HetCD_mixneg,single,1,0,0,1,1,True,0,0.8514553308486938
HetCD_mixneg__F18057,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F18096,HetCD_mixneg,single,0,0,1,1,0,False,1,0.0
HetCD_mixneg__F18106,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F18152,HetCD_mixneg,multi,1,0,3,4,1,False,3,0.9123294353485107
HetCD_mixneg__F1816,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F18218,HetCD_mixneg,single,1,0,0,1,1,True,0,0.9086892604827881
HetCD_mixneg__F18232,HetCD_mixneg,single,1,0,0,1,1,True,0,0.917976975440979
HetCD_mixneg__F18249,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F18340,HetCD_mixneg,single,1,0,0,1,1,True,0,0.9138901233673096
HetCD_mixneg__F18376,HetCD_mixneg,single,1,0,0,1,1,True,0,0.8551023006439209
HetCD_mixneg__F18425,HetCD_mixneg,single,1,0,0,1,1,True,0,0.811516523361206
HetCD_mixneg__F18457,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F18486,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F18501,HetCD_mixneg,multi,2,0,0,2,2,True,0,0.7584764361381531
HetCD_mixneg__F18511,HetCD_mixneg,single,1,0,0,1,1,True,0,0.9201983213424683
HetCD_mixneg__F18513,HetCD_mixneg,single,1,0,0,1,1,True,0,0.7448530197143555
HetCD_mixneg__F18621,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F1863,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F18671,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F18703,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F18763,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F18843,HetCD_mixneg,single,1,0,0,1,1,True,0,0.8243398666381836
HetCD_mixneg__F18887,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F1892,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F18930,HetCD_mixneg,single,1,1,0,1,2,False,1,0.9538523554801941
HetCD_mixneg__F1912,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F19164,HetCD_mixneg,single,1,0,0,1,1,True,0,0.8825698494911194
HetCD_mixneg__F19247,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F19277,HetCD_mixneg,single,0,0,1,1,0,False,1,0.0
HetCD_mixneg__F19306,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F19310,HetCD_mixneg,single,1,0,0,1,1,True,0,0.9577085971832275
HetCD_mixneg__F19463,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F19481,HetCD_mixneg,multi,2,0,0,2,2,True,0,0.9505227208137512
HetCD_mixneg__F19485,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F19584,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F19591,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F19634,HetCD_mixneg,empty,0,1,0,0,1,False,1,0.0
HetCD_mixneg__F19751,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F19793,HetCD_mixneg,single,1,0,0,1,1,True,0,0.980339765548706
HetCD_mixneg__F19914,HetCD_mixneg,single,1,0,0,1,1,True,0,0.8739405870437622
HetCD_mixneg__F19951,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F19954,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F19961,HetCD_mixneg,single,1,0,0,1,1,True,0,0.8808380961418152
HetCD_mixneg__F19982,HetCD_mixneg,single,1,0,0,1,1,True,0,0.799279510974884
HetCD_mixneg__F19999,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F20000,HetCD_mixneg,single,1,0,0,1,1,True,0,0.9117472767829895
HetCD_mixneg__F20018,HetCD_mixneg,single,1,0,0,1,1,True,0,0.8761091828346252
HetCD_mixneg__F20079,HetCD_mixneg,single,1,0,0,1,1,True,0,0.8965058326721191
HetCD_mixneg__F20119,HetCD_mixneg,single,1,0,0,1,1,True,0,0.9543592929840088
HetCD_mixneg__F20130,HetCD_mixneg,single,1,0,0,1,1,True,0,0.9191281795501709
HetCD_mixneg__F20135,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F20141,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F20145,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F20165,HetCD_mixneg,single,1,0,0,1,1,True,0,0.9759689569473267
HetCD_mixneg__F20167,HetCD_mixneg,multi,1,1,1,2,2,True,0,0.9073734879493713
HetCD_mixneg__F20220,HetCD_mixneg,multi,2,0,1,3,2,False,1,0.8932005167007446
HetCD_mixneg__F20233,HetCD_mixneg,single,1,0,0,1,1,True,0,0.7278889417648315
HetCD_mixneg__F20282,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F20376,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F2044,HetCD_mixneg,single,1,0,0,1,1,True,0,0.6516873836517334
HetCD_mixneg__F20488,HetCD_mixneg,multi,1,0,1,2,1,False,1,0.9131559729576111
HetCD_mixneg__F20532,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F20575,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F20589,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F20616,HetCD_mixneg,single,1,0,0,1,1,True,0,0.8787049055099487
HetCD_mixneg__F20631,HetCD_mixneg,multi,2,0,0,2,2,True,0,0.8724631667137146
HetCD_mixneg__F20654,HetCD_mixneg,multi,2,0,0,2,2,True,0,0.9452944099903107
HetCD_mixneg__F20701,HetCD_mixneg,multi,2,0,0,2,2,True,0,0.9282619655132294
HetCD_mixneg__F20789,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F20816,HetCD_mixneg,multi,1,1,1,2,2,True,0,0.9507567882537842
HetCD_mixneg__F20848,HetCD_mixneg,single,1,0,0,1,1,True,0,0.8479305505752563
HetCD_mixneg__F20887,HetCD_mixneg,single,0,0,1,1,0,False,1,0.0
HetCD_mixneg__F20949,HetCD_mixneg,single,1,0,0,1,1,True,0,0.8514236807823181
HetCD_mixneg__F20958,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F20977,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F20988,HetCD_mixneg,multi,2,0,1,3,2,False,1,0.9600876867771149
HetCD_mixneg__F21017,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F21074,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F21088,HetCD_mixneg,multi,2,0,0,2,2,True,0,0.9325806796550751
HetCD_mixneg__F21142,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F21194,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F21200,HetCD_mixneg,multi,2,0,0,2,2,True,0,0.9009271860122681
HetCD_mixneg__F21220,HetCD_mixneg,single,1,0,0,1,1,True,0,0.8826242685317993
HetCD_mixneg__F21361,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F21415,HetCD_mixneg,single,1,0,0,1,1,True,0,0.9149298667907715
HetCD_mixneg__F2190,HetCD_mixneg,single,1,0,0,1,1,True,0,0.9684335589408875
HetCD_mixneg__F2196,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F2203,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F2291,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F2316,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F2362,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F2413,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F2426,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F2451,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F2459,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F248,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F2502,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F2517,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F2535,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F2546,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
HetCD_mixneg__F2580,HetCD_mixneg,empty,0,0,0,0,0,True,0,0.0
