sample_id,source_file,true_peak_count_class,true_positive,false_positive,false_negative,target_count,prediction_count,exact_count,count_absolute_error,mean_matched_iou
Sphingolipid-BTSPT-Cell-pellet_1__F110,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,1,0,0,1,False,1,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F111,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F112,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,1,0,0,1,False,1,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F113,Sphingolipid-BTSPT-Cell-pellet_1,multi,2,0,0,2,2,True,0,0.9325841963291168
Sphingolipid-BTSPT-Cell-pellet_1__F114,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.7558380961418152
Sphingolipid-BTSPT-Cell-pellet_1__F115,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.8238772749900818
Sphingolipid-BTSPT-Cell-pellet_1__F116,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.9162801504135132
Sphingolipid-BTSPT-Cell-pellet_1__F117,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.8862797617912292
Sphingolipid-BTSPT-Cell-pellet_1__F118,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,1,0,0,1,False,1,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F119,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.9650480151176453
Sphingolipid-BTSPT-Cell-pellet_1__F12,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F120,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.7182719111442566
Sphingolipid-BTSPT-Cell-pellet_1__F121,Sphingolipid-BTSPT-Cell-pellet_1,multi,2,0,0,2,2,True,0,0.7857138216495514
Sphingolipid-BTSPT-Cell-pellet_1__F122,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.9835919141769409
Sphingolipid-BTSPT-Cell-pellet_1__F123,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.9101360440254211
Sphingolipid-BTSPT-Cell-pellet_1__F124,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F125,Sphingolipid-BTSPT-Cell-pellet_1,single,0,1,1,1,1,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F126,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.8742969036102295
Sphingolipid-BTSPT-Cell-pellet_1__F127,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.8776129484176636
Sphingolipid-BTSPT-Cell-pellet_1__F128,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F129,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.7794427275657654
Sphingolipid-BTSPT-Cell-pellet_1__F13,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.7923505306243896
Sphingolipid-BTSPT-Cell-pellet_1__F130,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.8307134509086609
Sphingolipid-BTSPT-Cell-pellet_1__F131,Sphingolipid-BTSPT-Cell-pellet_1,single,0,1,1,1,1,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F132,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,2,0,0,2,False,2,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F133,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.8220438957214355
Sphingolipid-BTSPT-Cell-pellet_1__F134,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.8159687519073486
Sphingolipid-BTSPT-Cell-pellet_1__F135,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.8861399292945862
Sphingolipid-BTSPT-Cell-pellet_1__F136,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.8276793360710144
Sphingolipid-BTSPT-Cell-pellet_1__F137,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.9265491366386414
Sphingolipid-BTSPT-Cell-pellet_1__F138,Sphingolipid-BTSPT-Cell-pellet_1,multi,2,0,0,2,2,True,0,0.8810859024524689
Sphingolipid-BTSPT-Cell-pellet_1__F139,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,2,0,0,2,False,2,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F14,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.8784071803092957
Sphingolipid-BTSPT-Cell-pellet_1__F140,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,1,0,0,1,False,1,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F141,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.8644941449165344
Sphingolipid-BTSPT-Cell-pellet_1__F143,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F144,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.8391397595405579
Sphingolipid-BTSPT-Cell-pellet_1__F145,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,1,0,0,1,False,1,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F146,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F147,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,1,0,0,1,False,1,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F148,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.8475158214569092
Sphingolipid-BTSPT-Cell-pellet_1__F149,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F15,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.6772890090942383
Sphingolipid-BTSPT-Cell-pellet_1__F150,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.938099205493927
Sphingolipid-BTSPT-Cell-pellet_1__F151,Sphingolipid-BTSPT-Cell-pellet_1,multi,2,0,0,2,2,True,0,0.8884215354919434
Sphingolipid-BTSPT-Cell-pellet_1__F152,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.8763971924781799
Sphingolipid-BTSPT-Cell-pellet_1__F153,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.5707340240478516
Sphingolipid-BTSPT-Cell-pellet_1__F154,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.7535907030105591
Sphingolipid-BTSPT-Cell-pellet_1__F155,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.8959522843360901
Sphingolipid-BTSPT-Cell-pellet_1__F156,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.8469460606575012
Sphingolipid-BTSPT-Cell-pellet_1__F157,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,1,0,0,1,False,1,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F158,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.9296855926513672
Sphingolipid-BTSPT-Cell-pellet_1__F159,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F16,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F161,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F162,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,1,0,0,1,False,1,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F163,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,1,0,0,1,False,1,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F164,Sphingolipid-BTSPT-Cell-pellet_1,multi,0,2,2,2,2,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F165,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.9380435347557068
Sphingolipid-BTSPT-Cell-pellet_1__F166,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,1,0,0,1,False,1,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F167,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F168,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,1,0,0,1,False,1,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F169,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,1,0,0,1,False,1,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F17,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,1,0,0,1,False,1,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F170,Sphingolipid-BTSPT-Cell-pellet_1,multi,2,0,0,2,2,True,0,0.7794389426708221
Sphingolipid-BTSPT-Cell-pellet_1__F171,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.9499989748001099
Sphingolipid-BTSPT-Cell-pellet_1__F172,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F173,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.8516735434532166
Sphingolipid-BTSPT-Cell-pellet_1__F175,Sphingolipid-BTSPT-Cell-pellet_1,multi,1,0,1,2,1,False,1,0.9531112909317017
Sphingolipid-BTSPT-Cell-pellet_1__F176,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F177,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,1,0,0,1,False,1,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F178,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.9100220799446106
Sphingolipid-BTSPT-Cell-pellet_1__F179,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,1,0,0,1,False,1,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F18,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F180,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.9400296211242676
Sphingolipid-BTSPT-Cell-pellet_1__F181,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F182,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F183,Sphingolipid-BTSPT-Cell-pellet_1,multi,1,0,2,3,1,False,2,0.8655673265457153
Sphingolipid-BTSPT-Cell-pellet_1__F184,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.9798372387886047
Sphingolipid-BTSPT-Cell-pellet_1__F186,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.9085826873779297
Sphingolipid-BTSPT-Cell-pellet_1__F187,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F188,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.6772365570068359
Sphingolipid-BTSPT-Cell-pellet_1__F189,Sphingolipid-BTSPT-Cell-pellet_1,multi,2,0,0,2,2,True,0,0.8551647067070007
Sphingolipid-BTSPT-Cell-pellet_1__F19,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.7496730089187622
Sphingolipid-BTSPT-Cell-pellet_1__F190,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,1,0,0,1,False,1,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F191,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F192,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,1,0,0,1,False,1,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F193,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.7713995575904846
Sphingolipid-BTSPT-Cell-pellet_1__F194,Sphingolipid-BTSPT-Cell-pellet_1,multi,1,0,1,2,1,False,1,0.7678585052490234
Sphingolipid-BTSPT-Cell-pellet_1__F195,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F196,Sphingolipid-BTSPT-Cell-pellet_1,single,0,1,1,1,1,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F197,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.8092040419578552
Sphingolipid-BTSPT-Cell-pellet_1__F198,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F199,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,1,0,0,1,False,1,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F2,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.7384009957313538
Sphingolipid-BTSPT-Cell-pellet_1__F20,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F200,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F201,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,1,0,0,1,False,1,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F202,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,1,0,0,1,False,1,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F203,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.7049692273139954
Sphingolipid-BTSPT-Cell-pellet_1__F204,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.7479509711265564
Sphingolipid-BTSPT-Cell-pellet_1__F205,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.7988228797912598
Sphingolipid-BTSPT-Cell-pellet_1__F207,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F208,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F209,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F21,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F210,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.8707593083381653
Sphingolipid-BTSPT-Cell-pellet_1__F211,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.9206544756889343
Sphingolipid-BTSPT-Cell-pellet_1__F212,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F213,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.8909384608268738
Sphingolipid-BTSPT-Cell-pellet_1__F214,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F215,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.9326366782188416
Sphingolipid-BTSPT-Cell-pellet_1__F216,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.9082373976707458
Sphingolipid-BTSPT-Cell-pellet_1__F217,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.8097033500671387
Sphingolipid-BTSPT-Cell-pellet_1__F218,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F219,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,1,0,0,1,False,1,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F22,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,1,0,0,1,False,1,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F220,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.6614164113998413
Sphingolipid-BTSPT-Cell-pellet_1__F221,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F222,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F224,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,1,0,0,1,False,1,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F225,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F226,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F227,Sphingolipid-BTSPT-Cell-pellet_1,multi,2,0,0,2,2,True,0,0.9310809373855591
Sphingolipid-BTSPT-Cell-pellet_1__F228,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.9412459135055542
Sphingolipid-BTSPT-Cell-pellet_1__F229,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.621661365032196
Sphingolipid-BTSPT-Cell-pellet_1__F23,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.7609050273895264
Sphingolipid-BTSPT-Cell-pellet_1__F230,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F231,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F232,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F233,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.9379539489746094
Sphingolipid-BTSPT-Cell-pellet_1__F234,Sphingolipid-BTSPT-Cell-pellet_1,multi,1,0,2,3,1,False,2,0.916607677936554
Sphingolipid-BTSPT-Cell-pellet_1__F235,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F236,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.7651151418685913
Sphingolipid-BTSPT-Cell-pellet_1__F237,Sphingolipid-BTSPT-Cell-pellet_1,multi,2,0,0,2,2,True,0,0.9490397572517395
Sphingolipid-BTSPT-Cell-pellet_1__F238,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.8949084877967834
Sphingolipid-BTSPT-Cell-pellet_1__F239,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.946812093257904
Sphingolipid-BTSPT-Cell-pellet_1__F24,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.760322630405426
Sphingolipid-BTSPT-Cell-pellet_1__F240,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.8107064962387085
Sphingolipid-BTSPT-Cell-pellet_1__F241,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.889018714427948
Sphingolipid-BTSPT-Cell-pellet_1__F242,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.8200616240501404
Sphingolipid-BTSPT-Cell-pellet_1__F243,Sphingolipid-BTSPT-Cell-pellet_1,multi,2,1,0,2,3,False,1,0.8625874221324921
Sphingolipid-BTSPT-Cell-pellet_1__F244,Sphingolipid-BTSPT-Cell-pellet_1,single,0,0,1,1,0,False,1,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F245,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,1,0,0,1,False,1,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F246,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,1,0,0,1,False,1,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F247,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.8842012286186218
Sphingolipid-BTSPT-Cell-pellet_1__F248,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.5816394090652466
Sphingolipid-BTSPT-Cell-pellet_1__F249,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F25,Sphingolipid-BTSPT-Cell-pellet_1,multi,2,0,0,2,2,True,0,0.8804672956466675
Sphingolipid-BTSPT-Cell-pellet_1__F250,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,2,0,0,2,False,2,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F251,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F252,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.8031765222549438
Sphingolipid-BTSPT-Cell-pellet_1__F253,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F254,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.6682969331741333
Sphingolipid-BTSPT-Cell-pellet_1__F255,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.7385752201080322
Sphingolipid-BTSPT-Cell-pellet_1__F256,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,1,0,0,1,False,1,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F257,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,1,0,0,1,False,1,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F258,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,1,0,0,1,False,1,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F259,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.9181808233261108
Sphingolipid-BTSPT-Cell-pellet_1__F26,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.9337469935417175
Sphingolipid-BTSPT-Cell-pellet_1__F260,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,1,0,0,1,False,1,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F261,Sphingolipid-BTSPT-Cell-pellet_1,multi,0,1,2,2,1,False,1,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F262,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.849916934967041
Sphingolipid-BTSPT-Cell-pellet_1__F263,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.84174644947052
Sphingolipid-BTSPT-Cell-pellet_1__F264,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.8972083926200867
Sphingolipid-BTSPT-Cell-pellet_1__F265,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,1,0,0,1,False,1,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F266,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.8399797081947327
Sphingolipid-BTSPT-Cell-pellet_1__F267,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.9085810780525208
Sphingolipid-BTSPT-Cell-pellet_1__F268,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F27,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F270,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F271,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.9431886672973633
Sphingolipid-BTSPT-Cell-pellet_1__F272,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.8432072997093201
Sphingolipid-BTSPT-Cell-pellet_1__F273,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
