sample_id,source_file,true_peak_count_class,true_positive,false_positive,false_negative,target_count,prediction_count,exact_count,count_absolute_error,mean_matched_iou
D04P_NEG__F153,D04P_NEG,single,1,0,0,1,1,True,0,0.8740054965019226
D04P_NEG__F154,D04P_NEG,multi,3,0,0,3,3,True,0,0.816373368104299
D04P_NEG__F155,D04P_NEG,multi,3,0,0,3,3,True,0,0.8430529435475668
D04P_NEG__F156,D04P_NEG,single,1,0,0,1,1,True,0,0.9489058256149292
D04P_NEG__F158,D04P_NEG,single,1,0,0,1,1,True,0,0.9688925743103027
D04P_NEG__F159,D04P_NEG,single,1,0,0,1,1,True,0,0.9340779781341553
D04P_NEG__F16,D04P_NEG,single,1,0,0,1,1,True,0,0.9204685091972351
D04P_NEG__F164,D04P_NEG,single,1,0,0,1,1,True,0,0.8802724480628967
D04P_NEG__F166,D04P_NEG,empty,0,0,0,0,0,True,0,0.0
D04P_NEG__F168,D04P_NEG,multi,1,0,1,2,1,False,1,0.9664523601531982
D04P_NEG__F169,D04P_NEG,multi,2,0,0,2,2,True,0,0.9187268614768982
D04P_NEG__F17,D04P_NEG,single,1,0,0,1,1,True,0,0.8566978573799133
D04P_NEG__F173,D04P_NEG,single,1,0,0,1,1,True,0,0.8965712785720825
D04P_NEG__F174,D04P_NEG,single,1,0,0,1,1,True,0,0.8170435428619385
D04P_NEG__F175,D04P_NEG,single,0,1,1,1,1,True,0,0.0
D04P_NEG__F176,D04P_NEG,single,1,0,0,1,1,True,0,0.8054103851318359
D04P_NEG__F177,D04P_NEG,single,1,0,0,1,1,True,0,0.7584534883499146
D04P_NEG__F178,D04P_NEG,single,1,0,0,1,1,True,0,0.7838762998580933
D04P_NEG__F18,D04P_NEG,empty,0,0,0,0,0,True,0,0.0
D04P_NEG__F181,D04P_NEG,single,1,0,0,1,1,True,0,0.8947730660438538
D04P_NEG__F182,D04P_NEG,single,1,0,0,1,1,True,0,0.9442482590675354
D04P_NEG__F183,D04P_NEG,single,1,0,0,1,1,True,0,0.8750109672546387
D04P_NEG__F185,D04P_NEG,single,1,0,0,1,1,True,0,0.915733814239502
D04P_NEG__F186,D04P_NEG,single,0,1,1,1,1,True,0,0.0
D04P_NEG__F189,D04P_NEG,empty,0,1,0,0,1,False,1,0.0
D04P_NEG__F19,D04P_NEG,empty,0,0,0,0,0,True,0,0.0
D04P_NEG__F191,D04P_NEG,single,1,0,0,1,1,True,0,0.8822880387306213
D04P_NEG__F193,D04P_NEG,empty,0,1,0,0,1,False,1,0.0
D04P_NEG__F194,D04P_NEG,single,1,0,0,1,1,True,0,0.9006985425949097
D04P_NEG__F195,D04P_NEG,multi,2,0,0,2,2,True,0,0.8994042873382568
D04P_NEG__F196,D04P_NEG,multi,2,0,0,2,2,True,0,0.9225237965583801
D04P_NEG__F197,D04P_NEG,single,1,0,0,1,1,True,0,0.9425727725028992
D04P_NEG__F20,D04P_NEG,single,1,0,0,1,1,True,0,0.8553977012634277
D04P_NEG__F200,D04P_NEG,single,1,0,0,1,1,True,0,0.7596257925033569
D04P_NEG__F204,D04P_NEG,multi,2,0,0,2,2,True,0,0.8016432821750641
D04P_NEG__F205,D04P_NEG,multi,2,0,0,2,2,True,0,0.8209736943244934
D04P_NEG__F209,D04P_NEG,empty,0,0,0,0,0,True,0,0.0
D04P_NEG__F210,D04P_NEG,single,1,0,0,1,1,True,0,0.795819878578186
D04P_NEG__F211,D04P_NEG,empty,0,1,0,0,1,False,1,0.0
D04P_NEG__F212,D04P_NEG,empty,0,0,0,0,0,True,0,0.0
D04P_NEG__F213,D04P_NEG,multi,2,0,0,2,2,True,0,0.8167116343975067
D04P_NEG__F219,D04P_NEG,empty,0,1,0,0,1,False,1,0.0
D04P_NEG__F221,D04P_NEG,multi,2,0,0,2,2,True,0,0.8934214115142822
D04P_NEG__F223,D04P_NEG,multi,1,1,1,2,2,True,0,0.9530344605445862
D04P_NEG__F226,D04P_NEG,empty,0,0,0,0,0,True,0,0.0
D04P_NEG__F228,D04P_NEG,multi,2,0,0,2,2,True,0,0.9224812686443329
D04P_NEG__F229,D04P_NEG,multi,2,0,0,2,2,True,0,0.8606931567192078
D04P_NEG__F23,D04P_NEG,single,1,0,0,1,1,True,0,0.6776265501976013
D04P_NEG__F230,D04P_NEG,multi,2,0,0,2,2,True,0,0.8834734559059143
D04P_NEG__F232,D04P_NEG,empty,0,1,0,0,1,False,1,0.0
D04P_NEG__F235,D04P_NEG,empty,0,0,0,0,0,True,0,0.0
D04P_NEG__F236,D04P_NEG,empty,0,1,0,0,1,False,1,0.0
D04P_NEG__F238,D04P_NEG,empty,0,1,0,0,1,False,1,0.0
D04P_NEG__F239,D04P_NEG,empty,0,1,0,0,1,False,1,0.0
D04P_NEG__F24,D04P_NEG,empty,0,0,0,0,0,True,0,0.0
D04P_NEG__F245,D04P_NEG,empty,0,1,0,0,1,False,1,0.0
D04P_NEG__F246,D04P_NEG,multi,2,0,0,2,2,True,0,0.9212298393249512
D04P_NEG__F248,D04P_NEG,empty,0,0,0,0,0,True,0,0.0
D04P_NEG__F249,D04P_NEG,empty,0,0,0,0,0,True,0,0.0
D04P_NEG__F25,D04P_NEG,empty,0,0,0,0,0,True,0,0.0
D04P_NEG__F250,D04P_NEG,multi,2,0,0,2,2,True,0,0.8915635347366333
D04P_NEG__F251,D04P_NEG,multi,2,0,0,2,2,True,0,0.8579110503196716
D04P_NEG__F256,D04P_NEG,single,1,0,0,1,1,True,0,0.7807575464248657
D04P_NEG__F258,D04P_NEG,empty,0,3,0,0,3,False,3,0.0
D04P_NEG__F26,D04P_NEG,empty,0,0,0,0,0,True,0,0.0
D04P_NEG__F260,D04P_NEG,single,1,0,0,1,1,True,0,0.9476283192634583
D04P_NEG__F262,D04P_NEG,empty,0,3,0,0,3,False,3,0.0
D04P_NEG__F264,D04P_NEG,empty,0,1,0,0,1,False,1,0.0
D04P_NEG__F265,D04P_NEG,single,1,0,0,1,1,True,0,0.9382773041725159
D04P_NEG__F266,D04P_NEG,empty,0,0,0,0,0,True,0,0.0
D04P_NEG__F269,D04P_NEG,single,1,0,0,1,1,True,0,0.6604858636856079
D04P_NEG__F27,D04P_NEG,single,1,0,0,1,1,True,0,0.9685090780258179
D04P_NEG__F272,D04P_NEG,single,1,0,0,1,1,True,0,0.8080465197563171
D04P_NEG__F273,D04P_NEG,single,1,0,0,1,1,True,0,0.850207507610321
D04P_NEG__F275,D04P_NEG,single,1,0,0,1,1,True,0,0.9765843152999878
D04P_NEG__F276,D04P_NEG,single,1,1,0,1,2,False,1,0.6269283890724182
D04P_NEG__F278,D04P_NEG,multi,1,0,1,2,1,False,1,0.9185481071472168
D04P_NEG__F279,D04P_NEG,multi,3,1,1,4,4,True,0,0.8999430139859518
D04P_NEG__F281,D04P_NEG,single,1,0,0,1,1,True,0,0.9244309067726135
D04P_NEG__F282,D04P_NEG,single,0,1,1,1,1,True,0,0.0
D04P_NEG__F285,D04P_NEG,multi,2,0,0,2,2,True,0,0.7449722290039062
D04P_NEG__F287,D04P_NEG,single,1,0,0,1,1,True,0,0.8440536260604858
D04P_NEG__F288,D04P_NEG,empty,0,1,0,0,1,False,1,0.0
D04P_NEG__F290,D04P_NEG,empty,0,0,0,0,0,True,0,0.0
D04P_NEG__F291,D04P_NEG,single,1,0,0,1,1,True,0,0.9096009731292725
D04P_NEG__F292,D04P_NEG,multi,2,0,0,2,2,True,0,0.8973248302936554
D04P_NEG__F297,D04P_NEG,multi,3,0,0,3,3,True,0,0.9181445439656576
D04P_NEG__F299,D04P_NEG,single,1,0,0,1,1,True,0,0.9349024295806885
D04P_NEG__F3,D04P_NEG,empty,0,0,0,0,0,True,0,0.0
D04P_NEG__F30,D04P_NEG,empty,0,0,0,0,0,True,0,0.0
D04P_NEG__F300,D04P_NEG,single,1,1,0,1,2,False,1,0.9116854071617126
D04P_NEG__F302,D04P_NEG,empty,0,0,0,0,0,True,0,0.0
D04P_NEG__F303,D04P_NEG,multi,2,0,0,2,2,True,0,0.9265965819358826
D04P_NEG__F305,D04P_NEG,single,1,1,0,1,2,False,1,0.9262339472770691
D04P_NEG__F306,D04P_NEG,single,1,0,0,1,1,True,0,0.7975935935974121
D04P_NEG__F31,D04P_NEG,empty,0,0,0,0,0,True,0,0.0
D04P_NEG__F310,D04P_NEG,single,1,2,0,1,3,False,2,0.8688586354255676
D04P_NEG__F311,D04P_NEG,single,1,0,0,1,1,True,0,0.7753586769104004
D04P_NEG__F312,D04P_NEG,multi,2,0,0,2,2,True,0,0.8687586486339569
D04P_NEG__F313,D04P_NEG,single,1,0,0,1,1,True,0,0.9236636161804199
D04P_NEG__F317,D04P_NEG,multi,1,0,1,2,1,False,1,0.8108397126197815
D04P_NEG__F319,D04P_NEG,single,1,0,0,1,1,True,0,0.9087097644805908
D04P_NEG__F32,D04P_NEG,empty,0,0,0,0,0,True,0,0.0
D04P_NEG__F321,D04P_NEG,single,1,0,0,1,1,True,0,0.8504422903060913
D04P_NEG__F322,D04P_NEG,single,1,0,0,1,1,True,0,0.7861260175704956
D04P_NEG__F323,D04P_NEG,empty,0,2,0,0,2,False,2,0.0
D04P_NEG__F329,D04P_NEG,single,1,0,0,1,1,True,0,0.7227743268013
D04P_NEG__F330,D04P_NEG,single,1,0,0,1,1,True,0,0.891324520111084
D04P_NEG__F332,D04P_NEG,single,1,0,0,1,1,True,0,0.8185256123542786
D04P_NEG__F333,D04P_NEG,single,1,1,0,1,2,False,1,0.738885760307312
D04P_NEG__F334,D04P_NEG,single,1,0,0,1,1,True,0,0.8280067443847656
D04P_NEG__F335,D04P_NEG,single,1,1,0,1,2,False,1,0.9519122242927551
D04P_NEG__F336,D04P_NEG,multi,2,0,2,4,2,False,2,0.7601936459541321
D04P_NEG__F34,D04P_NEG,empty,0,0,0,0,0,True,0,0.0
D04P_NEG__F341,D04P_NEG,single,1,0,0,1,1,True,0,0.9702488780021667
D04P_NEG__F342,D04P_NEG,multi,2,1,2,4,3,False,1,0.886198103427887
D04P_NEG__F347,D04P_NEG,multi,1,1,1,2,2,True,0,0.8054050803184509
D04P_NEG__F349,D04P_NEG,single,1,0,0,1,1,True,0,0.7393735647201538
D04P_NEG__F350,D04P_NEG,single,1,0,0,1,1,True,0,0.8491013646125793
D04P_NEG__F351,D04P_NEG,multi,3,0,0,3,3,True,0,0.7637516061464945
D04P_NEG__F353,D04P_NEG,single,1,0,0,1,1,True,0,0.8827859163284302
D04P_NEG__F354,D04P_NEG,multi,2,0,0,2,2,True,0,0.8609947264194489
D04P_NEG__F355,D04P_NEG,multi,2,0,0,2,2,True,0,0.7823119461536407
D04P_NEG__F356,D04P_NEG,multi,2,0,0,2,2,True,0,0.7639978229999542
D04P_NEG__F357,D04P_NEG,single,1,0,0,1,1,True,0,0.8976969122886658
D04P_NEG__F358,D04P_NEG,multi,2,0,0,2,2,True,0,0.8769110441207886
D04P_NEG__F361,D04P_NEG,multi,3,0,1,4,3,False,1,0.8374166091283163
D04P_NEG__F362,D04P_NEG,multi,3,0,1,4,3,False,1,0.8808709383010864
D04P_NEG__F363,D04P_NEG,multi,2,0,1,3,2,False,1,0.8805457949638367
D04P_NEG__F364,D04P_NEG,multi,2,1,1,3,3,True,0,0.781122475862503
D04P_NEG__F365,D04P_NEG,multi,2,0,2,4,2,False,2,0.9201093912124634
D04P_NEG__F368,D04P_NEG,single,1,0,0,1,1,True,0,0.8664654493331909
D04P_NEG__F370,D04P_NEG,multi,4,0,0,4,4,True,0,0.8935101926326752
D04P_NEG__F375,D04P_NEG,single,1,0,0,1,1,True,0,0.8881689310073853
D04P_NEG__F38,D04P_NEG,single,1,0,0,1,1,True,0,0.7319726347923279
D04P_NEG__F381,D04P_NEG,multi,1,1,2,3,2,False,1,0.9295176267623901
D04P_NEG__F382,D04P_NEG,single,1,0,0,1,1,True,0,0.9171315431594849
D04P_NEG__F384,D04P_NEG,multi,1,0,1,2,1,False,1,0.9049732089042664
D04P_NEG__F389,D04P_NEG,single,1,0,0,1,1,True,0,0.7964963316917419
D04P_NEG__F395,D04P_NEG,single,1,0,0,1,1,True,0,0.9235755205154419
D04P_NEG__F397,D04P_NEG,single,1,1,0,1,2,False,1,0.9688459038734436
D04P_NEG__F4,D04P_NEG,empty,0,0,0,0,0,True,0,0.0
D04P_NEG__F40,D04P_NEG,empty,0,0,0,0,0,True,0,0.0
D04P_NEG__F403,D04P_NEG,single,1,0,0,1,1,True,0,0.9671120047569275
D04P_NEG__F404,D04P_NEG,single,1,0,0,1,1,True,0,0.9437699913978577
D04P_NEG__F405,D04P_NEG,single,1,0,0,1,1,True,0,0.9696559906005859
D04P_NEG__F408,D04P_NEG,single,1,0,0,1,1,True,0,0.9447550773620605
D04P_NEG__F409,D04P_NEG,single,1,0,0,1,1,True,0,0.9084328413009644
D04P_NEG__F412,D04P_NEG,single,1,0,0,1,1,True,0,0.8896251320838928
D04P_NEG__F413,D04P_NEG,single,1,0,0,1,1,True,0,0.7855890393257141
D04P_NEG__F415,D04P_NEG,multi,2,1,1,3,3,True,0,0.8758183717727661
D04P_NEG__F416,D04P_NEG,single,1,0,0,1,1,True,0,0.8154327869415283
D04P_NEG__F417,D04P_NEG,single,1,0,0,1,1,True,0,0.922644317150116
D04P_NEG__F420,D04P_NEG,single,1,0,0,1,1,True,0,0.7573810815811157
D04P_NEG__F421,D04P_NEG,single,1,0,0,1,1,True,0,0.9696170687675476
D04P_NEG__F422,D04P_NEG,single,1,0,0,1,1,True,0,0.9196293950080872
D04P_NEG__F423,D04P_NEG,single,1,1,0,1,2,False,1,0.9252340793609619
D04P_NEG__F425,D04P_NEG,multi,1,0,1,2,1,False,1,0.830949068069458
D04P_NEG__F426,D04P_NEG,single,1,0,0,1,1,True,0,0.883415937423706
D04P_NEG__F43,D04P_NEG,empty,0,0,0,0,0,True,0,0.0
D04P_NEG__F430,D04P_NEG,multi,2,0,0,2,2,True,0,0.9116114974021912
D04P_NEG__F432,D04P_NEG,multi,2,0,0,2,2,True,0,0.8563231825828552
D04P_NEG__F433,D04P_NEG,single,1,0,0,1,1,True,0,0.9500747323036194
D04P_NEG__F434,D04P_NEG,single,1,0,0,1,1,True,0,0.8583547472953796
D04P_NEG__F435,D04P_NEG,multi,2,0,0,2,2,True,0,0.925258457660675
D04P_NEG__F438,D04P_NEG,multi,2,0,0,2,2,True,0,0.8940035700798035
D04P_NEG__F444,D04P_NEG,multi,3,0,0,3,3,True,0,0.9249143203099569
D04P_NEG__F445,D04P_NEG,multi,3,0,0,3,3,True,0,0.9017111460367838
D04P_NEG__F446,D04P_NEG,multi,4,0,1,5,4,False,1,0.9170348197221756
D04P_NEG__F447,D04P_NEG,multi,2,0,0,2,2,True,0,0.9288249313831329
D04P_NEG__F448,D04P_NEG,multi,2,0,0,2,2,True,0,0.9464946091175079
D04P_NEG__F450,D04P_NEG,multi,2,0,0,2,2,True,0,0.86312136054039
D04P_NEG__F451,D04P_NEG,single,1,0,0,1,1,True,0,0.9180079102516174
D04P_NEG__F452,D04P_NEG,single,1,1,0,1,2,False,1,0.8546376824378967
D04P_NEG__F458,D04P_NEG,single,1,0,0,1,1,True,0,0.7262304425239563
D04P_NEG__F46,D04P_NEG,single,1,0,0,1,1,True,0,0.8690562844276428
D04P_NEG__F461,D04P_NEG,empty,0,0,0,0,0,True,0,0.0
D04P_NEG__F463,D04P_NEG,multi,2,0,0,2,2,True,0,0.9465696811676025
D04P_NEG__F465,D04P_NEG,multi,3,0,0,3,3,True,0,0.9082828561464945
D04P_NEG__F466,D04P_NEG,multi,2,0,1,3,2,False,1,0.798274427652359
D04P_NEG__F47,D04P_NEG,single,1,0,0,1,1,True,0,0.8431655168533325
D04P_NEG__F470,D04P_NEG,single,1,0,0,1,1,True,0,0.9578078389167786
D04P_NEG__F471,D04P_NEG,multi,2,0,0,2,2,True,0,0.8785492777824402
D04P_NEG__F474,D04P_NEG,multi,4,0,0,4,4,True,0,0.9038604348897934
D04P_NEG__F478,D04P_NEG,single,1,0,0,1,1,True,0,0.8465307950973511
D04P_NEG__F480,D04P_NEG,multi,2,0,0,2,2,True,0,0.9033518135547638
D04P_NEG__F482,D04P_NEG,multi,2,0,0,2,2,True,0,0.8578910231590271
D04P_NEG__F484,D04P_NEG,single,1,0,0,1,1,True,0,0.9056680798530579
D04P_NEG__F486,D04P_NEG,multi,2,0,0,2,2,True,0,0.8207526504993439
D04P_NEG__F487,D04P_NEG,multi,2,0,0,2,2,True,0,0.8853446245193481
D04P_NEG__F488,D04P_NEG,single,1,0,0,1,1,True,0,0.8558365106582642
D04P_NEG__F489,D04P_NEG,single,1,0,0,1,1,True,0,0.9681050181388855
D04P_NEG__F49,D04P_NEG,single,1,0,0,1,1,True,0,0.5189862847328186
D04P_NEG__F491,D04P_NEG,multi,2,0,0,2,2,True,0,0.936427652835846
D04P_NEG__F494,D04P_NEG,single,1,0,0,1,1,True,0,0.8040418028831482
D04P_NEG__F497,D04P_NEG,single,1,0,0,1,1,True,0,0.898370623588562
D04P_NEG__F50,D04P_NEG,single,1,0,0,1,1,True,0,0.6574918627738953
D04P_NEG__F500,D04P_NEG,single,1,0,0,1,1,True,0,0.9615514874458313
D04P_NEG__F501,D04P_NEG,single,1,0,0,1,1,True,0,0.8994245529174805
D04P_NEG__F502,D04P_NEG,single,1,0,0,1,1,True,0,0.9381762146949768
D04P_NEG__F504,D04P_NEG,multi,2,0,0,2,2,True,0,0.8910964727401733
D04P_NEG__F508,D04P_NEG,multi,2,0,0,2,2,True,0,0.9503090977668762
D04P_NEG__F51,D04P_NEG,single,1,0,0,1,1,True,0,0.9437759518623352
D04P_NEG__F510,D04P_NEG,multi,2,0,0,2,2,True,0,0.9290477633476257
D04P_NEG__F515,D04P_NEG,multi,2,0,0,2,2,True,0,0.9131968915462494
D04P_NEG__F519,D04P_NEG,single,1,0,0,1,1,True,0,0.8319023847579956
D04P_NEG__F520,D04P_NEG,multi,2,0,0,2,2,True,0,0.9019274711608887
D04P_NEG__F521,D04P_NEG,multi,1,0,1,2,1,False,1,0.9357193112373352
D04P_NEG__F522,D04P_NEG,single,1,0,0,1,1,True,0,0.9422906041145325
D04P_NEG__F523,D04P_NEG,single,1,0,0,1,1,True,0,0.8751604557037354
D04P_NEG__F525,D04P_NEG,multi,2,0,0,2,2,True,0,0.8491739332675934
D04P_NEG__F530,D04P_NEG,single,1,0,0,1,1,True,0,0.9188549518585205
D04P_NEG__F535,D04P_NEG,single,1,0,0,1,1,True,0,0.939699649810791
D04P_NEG__F536,D04P_NEG,multi,1,1,2,3,2,False,1,0.7498689293861389
D04P_NEG__F539,D04P_NEG,multi,2,0,0,2,2,True,0,0.8615153729915619
D04P_NEG__F540,D04P_NEG,multi,3,0,0,3,3,True,0,0.8613867362340292
D04P_NEG__F541,D04P_NEG,multi,2,0,0,2,2,True,0,0.8849786221981049
D04P_NEG__F543,D04P_NEG,multi,3,0,0,3,3,True,0,0.9174946149190267
D04P_NEG__F544,D04P_NEG,multi,2,0,0,2,2,True,0,0.7777009010314941
D04P_NEG__F545,D04P_NEG,multi,3,0,0,3,3,True,0,0.9165908892949423
D04P_NEG__F546,D04P_NEG,multi,2,0,0,2,2,True,0,0.9067956507205963
D04P_NEG__F549,D04P_NEG,multi,2,0,0,2,2,True,0,0.9247124791145325
D04P_NEG__F55,D04P_NEG,single,1,0,0,1,1,True,0,0.9079172611236572
D04P_NEG__F551,D04P_NEG,single,1,0,0,1,1,True,0,0.9390661120414734
D04P_NEG__F552,D04P_NEG,single,1,0,0,1,1,True,0,0.9077332019805908
D04P_NEG__F553,D04P_NEG,single,1,0,0,1,1,True,0,0.9086449146270752
D04P_NEG__F554,D04P_NEG,single,1,0,0,1,1,True,0,0.8957056403160095
D04P_NEG__F555,D04P_NEG,multi,2,0,0,2,2,True,0,0.8886480331420898
D04P_NEG__F556,D04P_NEG,multi,2,0,0,2,2,True,0,0.8848586082458496
D04P_NEG__F557,D04P_NEG,multi,2,0,1,3,2,False,1,0.8365857601165771
D04P_NEG__F56,D04P_NEG,single,1,0,0,1,1,True,0,0.936782956123352
D04P_NEG__F560,D04P_NEG,single,1,0,0,1,1,True,0,0.9293975234031677
D04P_NEG__F561,D04P_NEG,single,1,0,0,1,1,True,0,0.9107579588890076
D04P_NEG__F562,D04P_NEG,single,1,0,0,1,1,True,0,0.8644639849662781
D04P_NEG__F563,D04P_NEG,single,1,0,0,1,1,True,0,0.8941140174865723
D04P_NEG__F566,D04P_NEG,multi,2,0,0,2,2,True,0,0.8578024208545685
D04P_NEG__F568,D04P_NEG,single,1,0,0,1,1,True,0,0.9437960982322693
D04P_NEG__F569,D04P_NEG,single,1,0,0,1,1,True,0,0.8944957852363586
D04P_NEG__F57,D04P_NEG,single,1,0,0,1,1,True,0,0.8507169485092163
D04P_NEG__F570,D04P_NEG,single,1,0,0,1,1,True,0,0.9582748413085938
D04P_NEG__F571,D04P_NEG,multi,2,0,0,2,2,True,0,0.9186771214008331
D04P_NEG__F573,D04P_NEG,multi,2,0,0,2,2,True,0,0.9454967975616455
D04P_NEG__F575,D04P_NEG,single,1,0,0,1,1,True,0,0.9043508172035217
D04P_NEG__F577,D04P_NEG,multi,2,0,0,2,2,True,0,0.9204737544059753
D04P_NEG__F578,D04P_NEG,single,1,0,0,1,1,True,0,0.8976696729660034
D04P_NEG__F58,D04P_NEG,single,1,0,0,1,1,True,0,0.9108909964561462
D04P_NEG__F581,D04P_NEG,single,1,0,0,1,1,True,0,0.9673557877540588
D04P_NEG__F6,D04P_NEG,empty,0,0,0,0,0,True,0,0.0
D04P_NEG__F61,D04P_NEG,single,1,0,0,1,1,True,0,0.9203379154205322
D04P_NEG__F64,D04P_NEG,single,1,0,0,1,1,True,0,0.8136699795722961
D04P_NEG__F67,D04P_NEG,empty,0,0,0,0,0,True,0,0.0
D04P_NEG__F68,D04P_NEG,empty,0,0,0,0,0,True,0,0.0
D04P_NEG__F69,D04P_NEG,empty,0,0,0,0,0,True,0,0.0
D04P_NEG__F7,D04P_NEG,single,1,0,0,1,1,True,0,0.8852521777153015
D04P_NEG__F70,D04P_NEG,empty,0,0,0,0,0,True,0,0.0
D04P_NEG__F71,D04P_NEG,empty,0,1,0,0,1,False,1,0.0
D04P_NEG__F73,D04P_NEG,single,1,0,0,1,1,True,0,0.9857102632522583
D04P_NEG__F74,D04P_NEG,multi,2,0,0,2,2,True,0,0.8333090543746948
D04P_NEG__F75,D04P_NEG,single,1,0,0,1,1,True,0,0.9160155057907104
D04P_NEG__F76,D04P_NEG,single,1,0,0,1,1,True,0,0.8567242622375488
D04P_NEG__F77,D04P_NEG,single,1,0,0,1,1,True,0,0.6653769612312317
D04P_NEG__F78,D04P_NEG,empty,0,1,0,0,1,False,1,0.0
D04P_NEG__F79,D04P_NEG,empty,0,0,0,0,0,True,0,0.0
D04P_NEG__F8,D04P_NEG,single,1,0,0,1,1,True,0,0.7809006571769714
D04P_NEG__F80,D04P_NEG,single,1,0,0,1,1,True,0,0.899861752986908
D04P_NEG__F82,D04P_NEG,single,1,0,0,1,1,True,0,0.9208977818489075
D04P_NEG__F83,D04P_NEG,multi,1,0,2,3,1,False,2,0.693329930305481
D04P_NEG__F84,D04P_NEG,single,1,0,0,1,1,True,0,0.9472464919090271
D04P_NEG__F85,D04P_NEG,single,1,0,0,1,1,True,0,0.5832571387290955
D04P_NEG__F87,D04P_NEG,empty,0,0,0,0,0,True,0,0.0
D04P_NEG__F89,D04P_NEG,multi,2,0,0,2,2,True,0,0.7531062960624695
D04P_NEG__F90,D04P_NEG,single,1,0,0,1,1,True,0,0.888412594795227
D04P_NEG__F91,D04P_NEG,single,1,0,0,1,1,True,0,0.9511687159538269
D04P_NEG__F93,D04P_NEG,empty,0,0,0,0,0,True,0,0.0
D04P_NEG__F94,D04P_NEG,single,1,0,0,1,1,True,0,0.9455671906471252
D04P_NEG__F95,D04P_NEG,single,1,0,0,1,1,True,0,0.9489680528640747
D06P_POS__F1003,D06P_POS,multi,2,0,0,2,2,True,0,0.9499441981315613
D06P_POS__F1004,D06P_POS,single,1,0,0,1,1,True,0,0.9303579926490784
D06P_POS__F1006,D06P_POS,single,1,0,0,1,1,True,0,0.971625030040741
D06P_POS__F1007,D06P_POS,multi,3,0,0,3,3,True,0,0.9370044867197672
D06P_POS__F1009,D06P_POS,multi,2,1,1,3,3,True,0,0.8789457380771637
D06P_POS__F101,D06P_POS,empty,0,0,0,0,0,True,0,0.0
D06P_POS__F1012,D06P_POS,multi,3,0,0,3,3,True,0,0.9008570313453674
D06P_POS__F1014,D06P_POS,multi,2,0,0,2,2,True,0,0.8622715175151825
D06P_POS__F1015,D06P_POS,multi,2,0,1,3,2,False,1,0.9131851196289062
D06P_POS__F1019,D06P_POS,multi,3,0,0,3,3,True,0,0.9413977662722269
D06P_POS__F102,D06P_POS,empty,0,0,0,0,0,True,0,0.0
D06P_POS__F1020,D06P_POS,multi,3,0,0,3,3,True,0,0.9228218595186869
D06P_POS__F1023,D06P_POS,multi,4,0,0,4,4,True,0,0.9281250238418579
D06P_POS__F1024,D06P_POS,multi,4,0,0,4,4,True,0,0.9086306989192963
D06P_POS__F1025,D06P_POS,multi,2,0,0,2,2,True,0,0.822365403175354
D06P_POS__F1027,D06P_POS,multi,3,0,0,3,3,True,0,0.907580554485321
D06P_POS__F1028,D06P_POS,multi,2,0,0,2,2,True,0,0.8521639108657837
