sample_id,source_file,true_peak_count_class,true_positive,false_positive,false_negative,target_count,prediction_count,exact_count,count_absolute_error,mean_matched_iou
Sphingolipid-BTSPT-Cell-pellet_1__F153,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.6101619005203247
Sphingolipid-BTSPT-Cell-pellet_1__F154,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.7349004745483398
Sphingolipid-BTSPT-Cell-pellet_1__F155,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.8900784254074097
Sphingolipid-BTSPT-Cell-pellet_1__F156,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.8305675387382507
Sphingolipid-BTSPT-Cell-pellet_1__F157,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,1,0,0,1,False,1,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F158,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.9428226947784424
Sphingolipid-BTSPT-Cell-pellet_1__F159,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F16,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F161,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F162,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,1,0,0,1,False,1,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F163,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F164,Sphingolipid-BTSPT-Cell-pellet_1,multi,0,1,2,2,1,False,1,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F165,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.971506655216217
Sphingolipid-BTSPT-Cell-pellet_1__F166,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,1,0,0,1,False,1,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F167,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F168,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F169,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,1,0,0,1,False,1,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F17,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,1,0,0,1,False,1,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F170,Sphingolipid-BTSPT-Cell-pellet_1,multi,2,0,0,2,2,True,0,0.7108292281627655
Sphingolipid-BTSPT-Cell-pellet_1__F171,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.8627378344535828
Sphingolipid-BTSPT-Cell-pellet_1__F172,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F173,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.7339155673980713
Sphingolipid-BTSPT-Cell-pellet_1__F175,Sphingolipid-BTSPT-Cell-pellet_1,multi,2,0,0,2,2,True,0,0.906096488237381
Sphingolipid-BTSPT-Cell-pellet_1__F176,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F177,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F178,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.7632087469100952
Sphingolipid-BTSPT-Cell-pellet_1__F179,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F18,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F180,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.8728246688842773
Sphingolipid-BTSPT-Cell-pellet_1__F181,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F182,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F183,Sphingolipid-BTSPT-Cell-pellet_1,multi,1,0,2,3,1,False,2,0.7729936242103577
Sphingolipid-BTSPT-Cell-pellet_1__F184,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.8804070353507996
Sphingolipid-BTSPT-Cell-pellet_1__F186,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.9441925883293152
Sphingolipid-BTSPT-Cell-pellet_1__F187,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F188,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.9175806045532227
Sphingolipid-BTSPT-Cell-pellet_1__F189,Sphingolipid-BTSPT-Cell-pellet_1,multi,2,0,0,2,2,True,0,0.8775989711284637
Sphingolipid-BTSPT-Cell-pellet_1__F19,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.8198692798614502
Sphingolipid-BTSPT-Cell-pellet_1__F190,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F191,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F192,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F193,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.7101408839225769
Sphingolipid-BTSPT-Cell-pellet_1__F194,Sphingolipid-BTSPT-Cell-pellet_1,multi,1,0,1,2,1,False,1,0.8446922898292542
Sphingolipid-BTSPT-Cell-pellet_1__F195,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F196,Sphingolipid-BTSPT-Cell-pellet_1,single,0,1,1,1,1,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F197,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.7450052499771118
Sphingolipid-BTSPT-Cell-pellet_1__F198,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,1,0,0,1,False,1,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F199,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,1,0,0,1,False,1,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F2,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.7926864624023438
Sphingolipid-BTSPT-Cell-pellet_1__F20,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F200,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F201,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,1,0,0,1,False,1,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F202,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,1,0,0,1,False,1,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F203,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.673491895198822
Sphingolipid-BTSPT-Cell-pellet_1__F204,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.6915493011474609
Sphingolipid-BTSPT-Cell-pellet_1__F205,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.7489349842071533
Sphingolipid-BTSPT-Cell-pellet_1__F207,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F208,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F209,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F21,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F210,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.9236798286437988
Sphingolipid-BTSPT-Cell-pellet_1__F211,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.890376091003418
Sphingolipid-BTSPT-Cell-pellet_1__F212,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F213,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.8124473690986633
Sphingolipid-BTSPT-Cell-pellet_1__F214,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F215,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.9106954336166382
Sphingolipid-BTSPT-Cell-pellet_1__F216,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.9741112589836121
Sphingolipid-BTSPT-Cell-pellet_1__F217,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.7359313368797302
Sphingolipid-BTSPT-Cell-pellet_1__F218,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F219,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,1,0,0,1,False,1,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F22,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,1,0,0,1,False,1,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F220,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.6469984650611877
Sphingolipid-BTSPT-Cell-pellet_1__F221,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F222,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F224,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,2,0,0,2,False,2,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F225,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F226,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F227,Sphingolipid-BTSPT-Cell-pellet_1,multi,2,0,0,2,2,True,0,0.9016966819763184
Sphingolipid-BTSPT-Cell-pellet_1__F228,Sphingolipid-BTSPT-Cell-pellet_1,single,1,1,0,1,2,False,1,0.8684950470924377
Sphingolipid-BTSPT-Cell-pellet_1__F229,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.6701935529708862
Sphingolipid-BTSPT-Cell-pellet_1__F23,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.596778392791748
Sphingolipid-BTSPT-Cell-pellet_1__F230,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F231,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F232,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F233,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.9605552554130554
Sphingolipid-BTSPT-Cell-pellet_1__F234,Sphingolipid-BTSPT-Cell-pellet_1,multi,1,0,2,3,1,False,2,0.8646751046180725
Sphingolipid-BTSPT-Cell-pellet_1__F235,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F236,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.8053117990493774
Sphingolipid-BTSPT-Cell-pellet_1__F237,Sphingolipid-BTSPT-Cell-pellet_1,multi,2,0,0,2,2,True,0,0.883996456861496
Sphingolipid-BTSPT-Cell-pellet_1__F238,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.9408063888549805
Sphingolipid-BTSPT-Cell-pellet_1__F239,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.9427938461303711
Sphingolipid-BTSPT-Cell-pellet_1__F24,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.8233081102371216
Sphingolipid-BTSPT-Cell-pellet_1__F240,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.8117785453796387
Sphingolipid-BTSPT-Cell-pellet_1__F241,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.8239608407020569
Sphingolipid-BTSPT-Cell-pellet_1__F242,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.9276043176651001
Sphingolipid-BTSPT-Cell-pellet_1__F243,Sphingolipid-BTSPT-Cell-pellet_1,multi,2,0,0,2,2,True,0,0.8479807078838348
Sphingolipid-BTSPT-Cell-pellet_1__F244,Sphingolipid-BTSPT-Cell-pellet_1,single,0,0,1,1,0,False,1,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F245,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,1,0,0,1,False,1,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F246,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,1,0,0,1,False,1,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F247,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.8895108103752136
Sphingolipid-BTSPT-Cell-pellet_1__F248,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.6434141993522644
Sphingolipid-BTSPT-Cell-pellet_1__F249,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F25,Sphingolipid-BTSPT-Cell-pellet_1,multi,2,0,0,2,2,True,0,0.8485421240329742
Sphingolipid-BTSPT-Cell-pellet_1__F250,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,2,0,0,2,False,2,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F251,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F252,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.8949717879295349
Sphingolipid-BTSPT-Cell-pellet_1__F253,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F254,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.7273750901222229
Sphingolipid-BTSPT-Cell-pellet_1__F255,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.8646161556243896
Sphingolipid-BTSPT-Cell-pellet_1__F256,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,1,0,0,1,False,1,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F257,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,1,0,0,1,False,1,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F258,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,1,0,0,1,False,1,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F259,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.9372167587280273
Sphingolipid-BTSPT-Cell-pellet_1__F26,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.9184153079986572
Sphingolipid-BTSPT-Cell-pellet_1__F260,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F261,Sphingolipid-BTSPT-Cell-pellet_1,multi,0,1,2,2,1,False,1,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F262,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.7712921500205994
Sphingolipid-BTSPT-Cell-pellet_1__F263,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.8193261623382568
Sphingolipid-BTSPT-Cell-pellet_1__F264,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.806761622428894
Sphingolipid-BTSPT-Cell-pellet_1__F265,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F266,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.8139740228652954
Sphingolipid-BTSPT-Cell-pellet_1__F267,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.7777854204177856
Sphingolipid-BTSPT-Cell-pellet_1__F268,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F27,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F270,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
Sphingolipid-BTSPT-Cell-pellet_1__F271,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.7877926230430603
Sphingolipid-BTSPT-Cell-pellet_1__F272,Sphingolipid-BTSPT-Cell-pellet_1,single,1,0,0,1,1,True,0,0.7977596521377563
Sphingolipid-BTSPT-Cell-pellet_1__F273,Sphingolipid-BTSPT-Cell-pellet_1,empty,0,0,0,0,0,True,0,0.0
